,drug,SE
0,298,SE1159
0,312,SE1159
0,330,SE1159
0,347,SE1159
0,354,SE1159
0,357,SE1159
0,359,SE1159
0,366,SE1159
0,379,SE1159
0,399,SE1159
0,409,SE1159
0,411,SE1159
0,442,SE1159
0,446,SE1159
0,498,SE1159
0,503,SE1159
0,511,SE1159
0,514,SE1159
0,517,SE1159
0,529,SE1159
0,530,SE1159
0,549,SE1159
0,570,SE1159
0,572,SE1159
0,575,SE1159
0,590,SE1159
0,613,SE1159
0,641,SE1159
0,650,SE1159
0,658,SE1159
0,673,SE1159
0,700,SE1159
0,746,SE1159
0,748,SE1159
0,762,SE1159
0,774,SE1159
0,781,SE1159
0,788,SE1159
0,826,SE1159
0,48,SE1160
0,89,SE1160
0,137,SE1160
0,303,SE1160
0,385,SE1160
0,129,SE1161
0,345,SE1161
0,409,SE1161
0,689,SE1161
0,345,SE1162
0,575,SE1162
0,41,SE1163
0,345,SE1163
0,34,SE1164
0,49,SE1164
0,50,SE1164
0,52,SE1164
0,54,SE1164
0,65,SE1164
0,78,SE1164
0,83,SE1164
0,101,SE1164
0,184,SE1164
0,192,SE1164
0,210,SE1164
0,247,SE1164
0,288,SE1164
0,315,SE1164
0,361,SE1164
0,381,SE1164
0,417,SE1164
0,450,SE1164
0,471,SE1164
0,522,SE1164
0,537,SE1164
0,564,SE1164
0,650,SE1164
0,664,SE1164
0,666,SE1164
0,695,SE1164
0,696,SE1164
0,735,SE1164
0,754,SE1164
0,763,SE1164
0,776,SE1164
0,786,SE1164
0,831,SE1164
0,11,SE1165
0,40,SE1165
0,48,SE1165
0,49,SE1165
0,52,SE1165
0,83,SE1165
0,102,SE1165
0,109,SE1165
0,126,SE1165
0,145,SE1165
0,170,SE1165
0,191,SE1165
0,192,SE1165
0,199,SE1165
0,200,SE1165
0,202,SE1165
0,209,SE1165
0,236,SE1165
0,281,SE1165
0,287,SE1165
0,289,SE1165
0,309,SE1165
0,311,SE1165
0,313,SE1165
0,328,SE1165
0,348,SE1165
0,366,SE1165
0,377,SE1165
0,379,SE1165
0,380,SE1165
0,381,SE1165
0,401,SE1165
0,406,SE1165
0,433,SE1165
0,449,SE1165
0,454,SE1165
0,461,SE1165
0,462,SE1165
0,470,SE1165
0,485,SE1165
0,503,SE1165
0,509,SE1165
0,516,SE1165
0,517,SE1165
0,523,SE1165
0,524,SE1165
0,535,SE1165
0,550,SE1165
0,556,SE1165
0,576,SE1165
0,593,SE1165
0,602,SE1165
0,606,SE1165
0,624,SE1165
0,631,SE1165
0,655,SE1165
0,659,SE1165
0,664,SE1165
0,682,SE1165
0,688,SE1165
0,689,SE1165
0,691,SE1165
0,694,SE1165
0,712,SE1165
0,736,SE1165
0,754,SE1165
0,760,SE1165
0,767,SE1165
0,773,SE1165
0,779,SE1165
0,788,SE1165
0,801,SE1165
0,807,SE1165
0,818,SE1165
0,821,SE1165
0,406,SE1166
0,667,SE1167
0,739,SE1167
0,39,SE1168
0,64,SE1168
0,77,SE1168
0,80,SE1168
0,121,SE1168
0,138,SE1168
0,228,SE1168
0,236,SE1168
0,248,SE1168
0,281,SE1168
0,285,SE1168
0,305,SE1168
0,311,SE1168
0,377,SE1168
0,388,SE1168
0,409,SE1168
0,450,SE1168
0,464,SE1168
0,468,SE1168
0,533,SE1168
0,583,SE1168
0,628,SE1168
0,640,SE1168
0,671,SE1168
0,672,SE1168
0,676,SE1168
0,690,SE1168
0,693,SE1168
0,713,SE1168
0,755,SE1168
0,757,SE1168
0,771,SE1168
0,721,SE1169
0,7,SE1170
0,13,SE1170
0,17,SE1170
0,25,SE1170
0,35,SE1170
0,41,SE1170
0,48,SE1170
0,49,SE1170
0,58,SE1170
0,76,SE1170
0,77,SE1170
0,84,SE1170
0,104,SE1170
0,105,SE1170
0,110,SE1170
0,121,SE1170
0,135,SE1170
0,137,SE1170
0,150,SE1170
0,202,SE1170
0,203,SE1170
0,204,SE1170
0,213,SE1170
0,215,SE1170
0,220,SE1170
0,232,SE1170
0,243,SE1170
0,247,SE1170
0,249,SE1170
0,251,SE1170
0,252,SE1170
0,259,SE1170
0,261,SE1170
0,277,SE1170
0,278,SE1170
0,285,SE1170
0,286,SE1170
0,287,SE1170
0,290,SE1170
0,296,SE1170
0,311,SE1170
0,330,SE1170
0,331,SE1170
0,345,SE1170
0,354,SE1170
0,361,SE1170
0,366,SE1170
0,386,SE1170
0,390,SE1170
0,400,SE1170
0,408,SE1170
0,409,SE1170
0,411,SE1170
0,422,SE1170
0,425,SE1170
0,427,SE1170
0,435,SE1170
0,442,SE1170
0,446,SE1170
0,469,SE1170
0,481,SE1170
0,488,SE1170
0,500,SE1170
0,503,SE1170
0,508,SE1170
0,530,SE1170
0,531,SE1170
0,537,SE1170
0,549,SE1170
0,551,SE1170
0,556,SE1170
0,565,SE1170
0,572,SE1170
0,573,SE1170
0,575,SE1170
0,590,SE1170
0,602,SE1170
0,613,SE1170
0,615,SE1170
0,616,SE1170
0,650,SE1170
0,659,SE1170
0,675,SE1170
0,682,SE1170
0,690,SE1170
0,691,SE1170
0,693,SE1170
0,699,SE1170
0,700,SE1170
0,704,SE1170
0,724,SE1170
0,733,SE1170
0,748,SE1170
0,760,SE1170
0,764,SE1170
0,766,SE1170
0,773,SE1170
0,788,SE1170
0,792,SE1170
0,820,SE1170
0,826,SE1170
0,828,SE1170
0,537,SE1171
0,278,SE1172
0,281,SE1172
0,633,SE1172
0,682,SE1172
0,85,SE1173
0,365,SE1173
0,614,SE1173
0,748,SE1173
0,760,SE1173
0,410,SE1174
0,604,SE1174
0,702,SE1174
0,89,SE1175
0,392,SE1175
0,33,SE1176
0,454,SE1176
0,406,SE1177
0,524,SE1177
0,35,SE1178
0,72,SE1178
0,695,SE1178
0,776,SE1178
0,736,SE1179
0,33,SE1180
0,133,SE1180
0,178,SE1180
0,296,SE1180
0,320,SE1180
0,369,SE1180
0,370,SE1180
0,415,SE1180
0,451,SE1180
0,470,SE1180
0,537,SE1180
0,641,SE1180
0,656,SE1180
0,733,SE1180
0,742,SE1180
0,803,SE1180
0,825,SE1180
0,555,SE1181
0,592,SE1181
0,653,SE1181
0,556,SE1182
0,506,SE1183
0,406,SE1184
0,755,SE1185
0,21,SE1186
0,38,SE1186
0,54,SE1186
0,56,SE1186
0,73,SE1186
0,84,SE1186
0,90,SE1186
0,93,SE1186
0,169,SE1186
0,184,SE1186
0,188,SE1186
0,194,SE1186
0,243,SE1186
0,285,SE1186
0,290,SE1186
0,307,SE1186
0,311,SE1186
0,386,SE1186
0,390,SE1186
0,403,SE1186
0,406,SE1186
0,435,SE1186
0,446,SE1186
0,454,SE1186
0,463,SE1186
0,465,SE1186
0,474,SE1186
0,533,SE1186
0,563,SE1186
0,590,SE1186
0,607,SE1186
0,610,SE1186
0,611,SE1186
0,615,SE1186
0,645,SE1186
0,669,SE1186
0,690,SE1186
0,691,SE1186
0,693,SE1186
0,707,SE1186
0,731,SE1186
0,736,SE1186
0,764,SE1186
0,779,SE1186
0,821,SE1186
0,807,SE1187
0,727,SE1188
0,439,SE1189
0,570,SE1189
0,137,SE1190
0,129,SE1191
0,509,SE1192
0,15,SE1193
0,147,SE1193
0,207,SE1193
0,292,SE1193
0,389,SE1193
0,469,SE1193
0,537,SE1193
0,578,SE1193
0,616,SE1193
0,659,SE1193
0,661,SE1193
0,689,SE1193
0,804,SE1193
0,810,SE1193
0,303,SE1194
0,129,SE1195
0,409,SE1195
0,614,SE1196
0,502,SE1197
0,24,SE1198
0,26,SE1198
0,48,SE1198
0,61,SE1198
0,137,SE1198
0,174,SE1198
0,196,SE1198
0,241,SE1198
0,271,SE1198
0,287,SE1198
0,303,SE1198
0,498,SE1198
0,618,SE1198
0,650,SE1198
0,682,SE1198
0,700,SE1198
0,795,SE1198
0,825,SE1198
0,537,SE1199
0,575,SE1200
0,282,SE1201
0,21,SE1202
0,68,SE1202
0,75,SE1202
0,137,SE1202
0,191,SE1202
0,271,SE1202
0,345,SE1202
0,511,SE1202
0,648,SE1202
0,699,SE1202
0,41,SE1203
0,280,SE1203
0,345,SE1203
0,543,SE1204
0,33,SE1205
0,308,SE1206
0,723,SE1206
0,761,SE1206
0,803,SE1206
0,137,SE1207
0,271,SE1207
0,278,SE1207
0,445,SE1207
0,485,SE1207
0,575,SE1207
0,683,SE1207
0,724,SE1207
0,555,SE1208
0,17,SE1209
0,409,SE1209
0,535,SE1209
0,781,SE1210
0,1,SE1211
0,20,SE1211
0,24,SE1211
0,25,SE1211
0,34,SE1211
0,35,SE1211
0,47,SE1211
0,48,SE1211
0,49,SE1211
0,50,SE1211
0,78,SE1211
0,83,SE1211
0,91,SE1211
0,101,SE1211
0,110,SE1211
0,129,SE1211
0,137,SE1211
0,139,SE1211
0,145,SE1211
0,150,SE1211
0,160,SE1211
0,168,SE1211
0,180,SE1211
0,184,SE1211
0,186,SE1211
0,203,SE1211
0,209,SE1211
0,213,SE1211
0,215,SE1211
0,229,SE1211
0,232,SE1211
0,243,SE1211
0,257,SE1211
0,276,SE1211
0,280,SE1211
0,286,SE1211
0,290,SE1211
0,296,SE1211
0,297,SE1211
0,311,SE1211
0,334,SE1211
0,345,SE1211
0,346,SE1211
0,354,SE1211
0,356,SE1211
0,363,SE1211
0,371,SE1211
0,379,SE1211
0,381,SE1211
0,386,SE1211
0,390,SE1211
0,406,SE1211
0,409,SE1211
0,417,SE1211
0,454,SE1211
0,469,SE1211
0,490,SE1211
0,498,SE1211
0,503,SE1211
0,513,SE1211
0,537,SE1211
0,539,SE1211
0,564,SE1211
0,565,SE1211
0,570,SE1211
0,575,SE1211
0,578,SE1211
0,590,SE1211
0,597,SE1211
0,611,SE1211
0,615,SE1211
0,618,SE1211
0,637,SE1211
0,639,SE1211
0,648,SE1211
0,650,SE1211
0,659,SE1211
0,664,SE1211
0,675,SE1211
0,676,SE1211
0,677,SE1211
0,678,SE1211
0,689,SE1211
0,690,SE1211
0,693,SE1211
0,723,SE1211
0,725,SE1211
0,759,SE1211
0,762,SE1211
0,764,SE1211
0,781,SE1211
0,792,SE1211
0,803,SE1211
0,807,SE1211
0,809,SE1211
0,821,SE1211
0,312,SE1212
0,426,SE1212
0,774,SE1212
0,68,SE1213
0,158,SE1213
0,198,SE1213
0,215,SE1213
0,365,SE1213
0,405,SE1213
0,670,SE1213
0,764,SE1213
0,162,SE1214
0,282,SE1215
0,365,SE1216
0,454,SE1217
0,454,SE1218
0,456,SE1218
0,469,SE1218
0,33,SE1219
0,49,SE1219
0,83,SE1219
0,113,SE1219
0,177,SE1219
0,246,SE1219
0,279,SE1219
0,490,SE1219
0,567,SE1219
0,633,SE1219
0,642,SE1219
0,660,SE1219
0,677,SE1219
0,698,SE1219
0,722,SE1219
0,801,SE1219
0,819,SE1219
0,77,SE1220
0,202,SE1220
0,409,SE1220
0,614,SE1221
0,11,SE1222
0,129,SE1222
0,170,SE1222
0,199,SE1222
0,313,SE1222
0,320,SE1222
0,328,SE1222
0,334,SE1222
0,406,SE1222
0,409,SE1222
0,461,SE1222
0,555,SE1222
0,586,SE1222
0,614,SE1222
0,670,SE1222
0,689,SE1222
0,691,SE1222
0,694,SE1222
0,717,SE1222
0,732,SE1222
0,736,SE1222
0,767,SE1222
0,88,SE1223
0,146,SE1223
0,442,SE1223
0,454,SE1223
0,532,SE1223
0,641,SE1223
0,469,SE1224
0,536,SE1225
0,674,SE1225
0,792,SE1225
0,35,SE1226
0,278,SE1226
0,537,SE1226
0,607,SE1226
0,632,SE1226
0,3,SE1227
0,279,SE1227
0,414,SE1229
0,35,SE1230
0,675,SE1231
0,20,SE1232
0,30,SE1232
0,77,SE1232
0,168,SE1232
0,355,SE1232
0,655,SE1232
0,671,SE1232
0,727,SE1232
0,731,SE1233
0,381,SE1234
0,614,SE1235
0,564,SE1236
0,634,SE1236
0,469,SE1237
0,20,SE1238
0,110,SE1238
0,291,SE1238
0,33,SE1239
0,537,SE1239
0,580,SE1239
0,613,SE1239
0,222,SE1240
0,281,SE1241
0,370,SE1241
0,381,SE1241
0,659,SE1241
0,3,SE1242
0,4,SE1242
0,11,SE1242
0,20,SE1242
0,24,SE1242
0,34,SE1242
0,35,SE1242
0,40,SE1242
0,48,SE1242
0,50,SE1242
0,77,SE1242
0,81,SE1242
0,83,SE1242
0,86,SE1242
0,88,SE1242
0,91,SE1242
0,110,SE1242
0,137,SE1242
0,144,SE1242
0,162,SE1242
0,170,SE1242
0,181,SE1242
0,184,SE1242
0,186,SE1242
0,200,SE1242
0,209,SE1242
0,212,SE1242
0,214,SE1242
0,231,SE1242
0,235,SE1242
0,237,SE1242
0,242,SE1242
0,247,SE1242
0,282,SE1242
0,297,SE1242
0,303,SE1242
0,311,SE1242
0,315,SE1242
0,320,SE1242
0,323,SE1242
0,324,SE1242
0,327,SE1242
0,328,SE1242
0,334,SE1242
0,341,SE1242
0,345,SE1242
0,356,SE1242
0,363,SE1242
0,365,SE1242
0,366,SE1242
0,372,SE1242
0,405,SE1242
0,408,SE1242
0,409,SE1242
0,411,SE1242
0,416,SE1242
0,426,SE1242
0,435,SE1242
0,443,SE1242
0,454,SE1242
0,458,SE1242
0,462,SE1242
0,469,SE1242
0,471,SE1242
0,485,SE1242
0,498,SE1242
0,503,SE1242
0,516,SE1242
0,551,SE1242
0,564,SE1242
0,569,SE1242
0,570,SE1242
0,572,SE1242
0,576,SE1242
0,590,SE1242
0,592,SE1242
0,597,SE1242
0,605,SE1242
0,606,SE1242
0,607,SE1242
0,616,SE1242
0,618,SE1242
0,635,SE1242
0,641,SE1242
0,645,SE1242
0,648,SE1242
0,670,SE1242
0,683,SE1242
0,685,SE1242
0,687,SE1242
0,689,SE1242
0,691,SE1242
0,693,SE1242
0,694,SE1242
0,724,SE1242
0,736,SE1242
0,747,SE1242
0,766,SE1242
0,781,SE1242
0,803,SE1242
0,808,SE1242
0,809,SE1242
0,821,SE1242
0,826,SE1242
0,109,SE1243
0,138,SE1243
0,184,SE1243
0,433,SE1243
0,454,SE1243
0,461,SE1243
0,575,SE1243
0,7,SE1244
0,455,SE1245
0,3,SE1246
0,48,SE1246
0,408,SE1246
0,687,SE1246
0,134,SE1247
0,445,SE1247
0,5,SE1248
0,14,SE1248
0,86,SE1248
0,111,SE1248
0,120,SE1248
0,129,SE1248
0,160,SE1248
0,175,SE1248
0,298,SE1248
0,408,SE1248
0,417,SE1248
0,466,SE1248
0,490,SE1248
0,502,SE1248
0,505,SE1248
0,530,SE1248
0,561,SE1248
0,573,SE1248
0,604,SE1248
0,613,SE1248
0,727,SE1248
0,758,SE1248
0,777,SE1248
0,784,SE1248
0,20,SE1249
0,248,SE1249
0,282,SE1249
0,2,SE1250
0,5,SE1250
0,9,SE1250
0,10,SE1250
0,11,SE1250
0,12,SE1250
0,15,SE1250
0,17,SE1250
0,18,SE1250
0,19,SE1250
0,20,SE1250
0,24,SE1250
0,25,SE1250
0,28,SE1250
0,31,SE1250
0,35,SE1250
0,36,SE1250
0,40,SE1250
0,48,SE1250
0,52,SE1250
0,53,SE1250
0,62,SE1250
0,66,SE1250
0,67,SE1250
0,69,SE1250
0,75,SE1250
0,77,SE1250
0,78,SE1250
0,83,SE1250
0,84,SE1250
0,85,SE1250
0,88,SE1250
0,89,SE1250
0,98,SE1250
0,99,SE1250
0,100,SE1250
0,106,SE1250
0,117,SE1250
0,121,SE1250
0,124,SE1250
0,125,SE1250
0,126,SE1250
0,134,SE1250
0,137,SE1250
0,138,SE1250
0,143,SE1250
0,144,SE1250
0,147,SE1250
0,157,SE1250
0,159,SE1250
0,162,SE1250
0,166,SE1250
0,169,SE1250
0,170,SE1250
0,175,SE1250
0,181,SE1250
0,184,SE1250
0,191,SE1250
0,192,SE1250
0,193,SE1250
0,201,SE1250
0,205,SE1250
0,209,SE1250
0,212,SE1250
0,214,SE1250
0,220,SE1250
0,222,SE1250
0,227,SE1250
0,231,SE1250
0,234,SE1250
0,235,SE1250
0,236,SE1250
0,237,SE1250
0,241,SE1250
0,243,SE1250
0,259,SE1250
0,260,SE1250
0,261,SE1250
0,265,SE1250
0,266,SE1250
0,270,SE1250
0,278,SE1250
0,279,SE1250
0,282,SE1250
0,285,SE1250
0,286,SE1250
0,287,SE1250
0,288,SE1250
0,290,SE1250
0,292,SE1250
0,293,SE1250
0,294,SE1250
0,297,SE1250
0,302,SE1250
0,303,SE1250
0,311,SE1250
0,312,SE1250
0,313,SE1250
0,314,SE1250
0,315,SE1250
0,316,SE1250
0,320,SE1250
0,323,SE1250
0,324,SE1250
0,327,SE1250
0,332,SE1250
0,333,SE1250
0,334,SE1250
0,340,SE1250
0,341,SE1250
0,343,SE1250
0,345,SE1250
0,346,SE1250
0,353,SE1250
0,359,SE1250
0,361,SE1250
0,362,SE1250
0,365,SE1250
0,366,SE1250
0,367,SE1250
0,368,SE1250
0,370,SE1250
0,372,SE1250
0,377,SE1250
0,378,SE1250
0,379,SE1250
0,385,SE1250
0,386,SE1250
0,390,SE1250
0,392,SE1250
0,395,SE1250
0,400,SE1250
0,401,SE1250
0,406,SE1250
0,409,SE1250
0,414,SE1250
0,417,SE1250
0,425,SE1250
0,426,SE1250
0,430,SE1250
0,433,SE1250
0,434,SE1250
0,439,SE1250
0,440,SE1250
0,443,SE1250
0,447,SE1250
0,454,SE1250
0,458,SE1250
0,462,SE1250
0,464,SE1250
0,465,SE1250
0,469,SE1250
0,471,SE1250
0,474,SE1250
0,477,SE1250
0,479,SE1250
0,480,SE1250
0,482,SE1250
0,483,SE1250
0,484,SE1250
0,485,SE1250
0,489,SE1250
0,498,SE1250
0,499,SE1250
0,502,SE1250
0,503,SE1250
0,505,SE1250
0,511,SE1250
0,516,SE1250
0,517,SE1250
0,521,SE1250
0,522,SE1250
0,524,SE1250
0,525,SE1250
0,526,SE1250
0,538,SE1250
0,542,SE1250
0,554,SE1250
0,556,SE1250
0,558,SE1250
0,560,SE1250
0,562,SE1250
0,564,SE1250
0,570,SE1250
0,571,SE1250
0,575,SE1250
0,585,SE1250
0,586,SE1250
0,587,SE1250
0,589,SE1250
0,590,SE1250
0,592,SE1250
0,597,SE1250
0,604,SE1250
0,605,SE1250
0,606,SE1250
0,607,SE1250
0,610,SE1250
0,611,SE1250
0,620,SE1250
0,621,SE1250
0,623,SE1250
0,624,SE1250
0,632,SE1250
0,633,SE1250
0,635,SE1250
0,638,SE1250
0,641,SE1250
0,648,SE1250
0,649,SE1250
0,650,SE1250
0,651,SE1250
0,652,SE1250
0,660,SE1250
0,661,SE1250
0,662,SE1250
0,663,SE1250
0,664,SE1250
0,670,SE1250
0,673,SE1250
0,674,SE1250
0,675,SE1250
0,677,SE1250
0,682,SE1250
0,684,SE1250
0,685,SE1250
0,686,SE1250
0,687,SE1250
0,688,SE1250
0,689,SE1250
0,690,SE1250
0,691,SE1250
0,693,SE1250
0,694,SE1250
0,695,SE1250
0,696,SE1250
0,702,SE1250
0,704,SE1250
0,707,SE1250
0,708,SE1250
0,713,SE1250
0,714,SE1250
0,716,SE1250
0,717,SE1250
0,724,SE1250
0,731,SE1250
0,732,SE1250
0,733,SE1250
0,735,SE1250
0,736,SE1250
0,738,SE1250
0,747,SE1250
0,751,SE1250
0,752,SE1250
0,753,SE1250
0,760,SE1250
0,762,SE1250
0,764,SE1250
0,768,SE1250
0,770,SE1250
0,774,SE1250
0,776,SE1250
0,779,SE1250
0,783,SE1250
0,784,SE1250
0,785,SE1250
0,786,SE1250
0,788,SE1250
0,789,SE1250
0,792,SE1250
0,794,SE1250
0,803,SE1250
0,804,SE1250
0,807,SE1250
0,808,SE1250
0,811,SE1250
0,821,SE1250
0,823,SE1250
0,828,SE1250
0,831,SE1250
0,766,SE1251
0,659,SE1252
0,41,SE1253
0,50,SE1253
0,261,SE1253
0,303,SE1253
0,381,SE1253
0,405,SE1253
0,527,SE1253
0,564,SE1253
0,578,SE1253
0,1,SE1254
0,5,SE1254
0,10,SE1254
0,13,SE1254
0,15,SE1254
0,20,SE1254
0,24,SE1254
0,25,SE1254
0,29,SE1254
0,34,SE1254
0,35,SE1254
0,36,SE1254
0,40,SE1254
0,41,SE1254
0,45,SE1254
0,48,SE1254
0,49,SE1254
0,50,SE1254
0,52,SE1254
0,54,SE1254
0,56,SE1254
0,59,SE1254
0,67,SE1254
0,75,SE1254
0,78,SE1254
0,80,SE1254
0,83,SE1254
0,88,SE1254
0,89,SE1254
0,91,SE1254
0,101,SE1254
0,110,SE1254
0,116,SE1254
0,117,SE1254
0,124,SE1254
0,131,SE1254
0,134,SE1254
0,136,SE1254
0,137,SE1254
0,147,SE1254
0,155,SE1254
0,158,SE1254
0,162,SE1254
0,163,SE1254
0,170,SE1254
0,174,SE1254
0,178,SE1254
0,179,SE1254
0,184,SE1254
0,186,SE1254
0,192,SE1254
0,193,SE1254
0,207,SE1254
0,209,SE1254
0,213,SE1254
0,229,SE1254
0,236,SE1254
0,237,SE1254
0,243,SE1254
0,250,SE1254
0,256,SE1254
0,259,SE1254
0,261,SE1254
0,265,SE1254
0,266,SE1254
0,267,SE1254
0,270,SE1254
0,271,SE1254
0,276,SE1254
0,279,SE1254
0,280,SE1254
0,282,SE1254
0,285,SE1254
0,286,SE1254
0,288,SE1254
0,290,SE1254
0,292,SE1254
0,297,SE1254
0,303,SE1254
0,307,SE1254
0,311,SE1254
0,313,SE1254
0,314,SE1254
0,315,SE1254
0,320,SE1254
0,323,SE1254
0,327,SE1254
0,330,SE1254
0,333,SE1254
0,334,SE1254
0,340,SE1254
0,345,SE1254
0,346,SE1254
0,348,SE1254
0,356,SE1254
0,363,SE1254
0,375,SE1254
0,376,SE1254
0,380,SE1254
0,381,SE1254
0,382,SE1254
0,386,SE1254
0,390,SE1254
0,394,SE1254
0,405,SE1254
0,408,SE1254
0,410,SE1254
0,411,SE1254
0,422,SE1254
0,435,SE1254
0,439,SE1254
0,442,SE1254
0,449,SE1254
0,450,SE1254
0,454,SE1254
0,456,SE1254
0,462,SE1254
0,464,SE1254
0,465,SE1254
0,472,SE1254
0,474,SE1254
0,479,SE1254
0,482,SE1254
0,485,SE1254
0,498,SE1254
0,499,SE1254
0,505,SE1254
0,517,SE1254
0,522,SE1254
0,526,SE1254
0,527,SE1254
0,533,SE1254
0,534,SE1254
0,538,SE1254
0,549,SE1254
0,551,SE1254
0,560,SE1254
0,561,SE1254
0,563,SE1254
0,564,SE1254
0,569,SE1254
0,570,SE1254
0,572,SE1254
0,575,SE1254
0,576,SE1254
0,578,SE1254
0,585,SE1254
0,587,SE1254
0,589,SE1254
0,590,SE1254
0,592,SE1254
0,597,SE1254
0,598,SE1254
0,615,SE1254
0,616,SE1254
0,618,SE1254
0,620,SE1254
0,623,SE1254
0,627,SE1254
0,629,SE1254
0,632,SE1254
0,635,SE1254
0,638,SE1254
0,641,SE1254
0,644,SE1254
0,648,SE1254
0,653,SE1254
0,654,SE1254
0,657,SE1254
0,659,SE1254
0,663,SE1254
0,670,SE1254
0,671,SE1254
0,676,SE1254
0,678,SE1254
0,682,SE1254
0,685,SE1254
0,687,SE1254
0,689,SE1254
0,690,SE1254
0,691,SE1254
0,693,SE1254
0,695,SE1254
0,702,SE1254
0,704,SE1254
0,707,SE1254
0,709,SE1254
0,712,SE1254
0,717,SE1254
0,723,SE1254
0,725,SE1254
0,728,SE1254
0,731,SE1254
0,732,SE1254
0,735,SE1254
0,754,SE1254
0,758,SE1254
0,759,SE1254
0,760,SE1254
0,762,SE1254
0,764,SE1254
0,766,SE1254
0,767,SE1254
0,771,SE1254
0,776,SE1254
0,781,SE1254
0,784,SE1254
0,786,SE1254
0,792,SE1254
0,794,SE1254
0,797,SE1254
0,801,SE1254
0,809,SE1254
0,810,SE1254
0,811,SE1254
0,815,SE1254
0,818,SE1254
0,821,SE1254
0,822,SE1254
0,370,SE1255
0,523,SE1255
0,659,SE1255
0,782,SE1255
0,88,SE1256
0,89,SE1256
0,90,SE1256
0,155,SE1256
0,215,SE1256
0,345,SE1256
0,352,SE1256
0,356,SE1256
0,537,SE1256
0,555,SE1256
0,559,SE1256
0,575,SE1256
0,683,SE1256
0,758,SE1256
0,807,SE1256
0,24,SE1257
0,33,SE1257
0,35,SE1257
0,49,SE1257
0,69,SE1257
0,93,SE1257
0,99,SE1257
0,102,SE1257
0,109,SE1257
0,124,SE1257
0,128,SE1257
0,153,SE1257
0,170,SE1257
0,178,SE1257
0,194,SE1257
0,199,SE1257
0,203,SE1257
0,235,SE1257
0,267,SE1257
0,281,SE1257
0,291,SE1257
0,320,SE1257
0,325,SE1257
0,331,SE1257
0,381,SE1257
0,382,SE1257
0,407,SE1257
0,446,SE1257
0,455,SE1257
0,509,SE1257
0,511,SE1257
0,517,SE1257
0,535,SE1257
0,542,SE1257
0,543,SE1257
0,556,SE1257
0,559,SE1257
0,607,SE1257
0,624,SE1257
0,631,SE1257
0,641,SE1257
0,648,SE1257
0,664,SE1257
0,671,SE1257
0,691,SE1257
0,694,SE1257
0,718,SE1257
0,767,SE1257
0,785,SE1257
0,807,SE1257
0,77,SE1258
0,78,SE1258
0,110,SE1258
0,201,SE1258
0,203,SE1258
0,207,SE1258
0,227,SE1258
0,236,SE1258
0,247,SE1258
0,261,SE1258
0,271,SE1258
0,278,SE1258
0,356,SE1258
0,381,SE1258
0,408,SE1258
0,462,SE1258
0,469,SE1258
0,485,SE1258
0,532,SE1258
0,616,SE1258
0,670,SE1258
0,773,SE1258
0,781,SE1258
0,817,SE1258
0,829,SE1258
0,21,SE1259
0,71,SE1259
0,108,SE1259
0,166,SE1259
0,191,SE1259
0,205,SE1259
0,419,SE1259
0,517,SE1259
0,604,SE1259
0,6,SE1260
0,18,SE1260
0,23,SE1260
0,34,SE1260
0,41,SE1260
0,50,SE1260
0,57,SE1260
0,61,SE1260
0,77,SE1260
0,85,SE1260
0,92,SE1260
0,110,SE1260
0,137,SE1260
0,220,SE1260
0,229,SE1260
0,241,SE1260
0,287,SE1260
0,297,SE1260
0,346,SE1260
0,357,SE1260
0,379,SE1260
0,426,SE1260
0,443,SE1260
0,469,SE1260
0,498,SE1260
0,562,SE1260
0,578,SE1260
0,590,SE1260
0,613,SE1260
0,700,SE1260
0,737,SE1260
0,768,SE1260
0,279,SE1261
0,721,SE1261
0,409,SE1262
0,517,SE1263
0,788,SE1263
0,281,SE1264
0,129,SE1265
0,320,SE1266
0,664,SE1266
0,671,SE1266
0,721,SE1266
0,732,SE1266
0,750,SE1266
0,801,SE1266
0,18,SE1267
0,323,SE1267
0,434,SE1267
0,597,SE1267
0,604,SE1267
0,618,SE1267
0,762,SE1267
0,320,SE1268
0,765,SE1268
0,821,SE1268
0,1,SE1269
0,6,SE1269
0,9,SE1269
0,11,SE1269
0,17,SE1269
0,21,SE1269
0,26,SE1269
0,28,SE1269
0,34,SE1269
0,35,SE1269
0,41,SE1269
0,48,SE1269
0,49,SE1269
0,50,SE1269
0,56,SE1269
0,57,SE1269
0,58,SE1269
0,61,SE1269
0,62,SE1269
0,65,SE1269
0,67,SE1269
0,68,SE1269
0,72,SE1269
0,76,SE1269
0,77,SE1269
0,83,SE1269
0,85,SE1269
0,88,SE1269
0,89,SE1269
0,92,SE1269
0,98,SE1269
0,99,SE1269
0,101,SE1269
0,104,SE1269
0,110,SE1269
0,117,SE1269
0,122,SE1269
0,124,SE1269
0,128,SE1269
0,129,SE1269
0,130,SE1269
0,137,SE1269
0,142,SE1269
0,146,SE1269
0,149,SE1269
0,157,SE1269
0,162,SE1269
0,170,SE1269
0,174,SE1269
0,176,SE1269
0,184,SE1269
0,185,SE1269
0,192,SE1269
0,199,SE1269
0,200,SE1269
0,209,SE1269
0,211,SE1269
0,215,SE1269
0,216,SE1269
0,218,SE1269
0,220,SE1269
0,222,SE1269
0,223,SE1269
0,225,SE1269
0,229,SE1269
